x,y,yaw,s,km,kf
1.0,0.0,0.0,1.0,0.0,0.0
3.9970327856824683,-7.882320409585959,0.8487160096796846,12.052631607540942,-0.7440829362489038,4.155418338143948
7.843825242368919,-7.908902877740542,0.8757877064164203,13.352890757080285,-0.4828517207168508,3.0284856960514133
11.884746260900817,-7.985064290010612,0.8794395125684558,16.15130027724017,-0.2989833907197059,2.104459896983513
0.028708694551607586,-5.9739288059563,0.8777585476306955,10.81093480584031,-1.1660986840943812,5.889062352711948
3.997545794620796,-5.874020283711465,0.7853153624297171,9.087288035551202,-0.8708527698127202,5.047093682172442
7.954722413932706,-5.852712349229488,0.8805780654589919,11.244474346637967,-0.4614550816739657,3.141775702764683
11.844025485324421,-5.995207373585822,0.8274415268821116,14.448143990915112,-0.2651313383519259,2.013480275250143
0.11865566504097078,-3.8933706583661545,0.7680545043835205,6.865786571995958,-1.8047414472694165,9.21002213703078
4.006107072199362,-3.85342926516702,0.8471884085906272,6.570907782081301,-0.9495881095840608,6.062385858983476
7.832983886469243,-3.9663813834583115,0.8524360010758336,9.515526885616348,-0.40605199763789485,3.050575120430765
11.885233824333419,-4.046347759609103,0.8788008270710961,13.313877650750142,-0.20159841369213974,1.8758367144325
0.05171099169939537,-1.953208958709128,0.9571281090643184,3.5230082057800227,-3.596074964674065,18.070374887879744
3.832645079071265,-2.0035609245110773,0.778360168757072,4.646273237162369,-0.8518955794519136,6.170227222438179
7.88655928763698,-2.1117468924985707,0.8584691630834671,8.55365209039343,-0.24548898995724483,2.6615412123539386
11.905477158122558,-2.1124253051022577,0.8419822573013835,12.59265101334868,-0.10876560806600383,1.5814227161387853
3.888068498095141,-0.1625364491693322,0.8554058618793903,3.9727342614952037,-0.04849769821563518,3.9165240026366637
7.955820631884359,-0.09798330160469043,0.8759222312275643,8.151540290029851,-0.002670177919177036,1.8037060132715392
11.937430739806906,-0.12757096393684608,0.8598092985662813,12.284571460753817,-0.000372725230934577,1.1880019785583358
3.965577168056186,1.8532018563154322,0.8804710979541275,4.541149740710695,0.827800804377712,-0.07840130714681065
8.012545711965885,1.9106434240253622,0.8877379967105306,8.403906663538526,0.23774154179696533,0.7837431971250451
11.995649586851894,1.8975182438080471,0.8803480765511633,12.429230373929515,0.10932961711184,0.7357893843051653
4.016433238687995,3.8221557273621665,0.9107060091527535,6.1770056988702935,1.0366327936385746,-1.734074111049342
8.03584426832832,3.917994564844234,0.874278883191125,9.324105458421636,0.4106010813682662,-0.07825477598272396
12.020241275460235,3.9039397730140672,0.8776962797404257,13.023229557155107,0.20417992473722402,0.30280549215379093
0.1323911128942175,5.874842631479932,0.82839079659567,8.924254819062703,1.4084881179288458,-4.016856272926707
3.98618480546755,5.857002843062317,0.8871890407874021,8.338648243902446,0.9697653985448619,-2.088634361660663
8.016563489618626,5.801651774219321,0.881504910281933,10.647090460291663,0.4932477175888775,-0.5921049038595928
11.96970704719518,5.842061100151532,0.8755507067617279,13.977515012508706,0.2739096459504217,-0.05222850246096898
-3.936416052563597,8.003374109058962,0.8640685820752338,18.37537681586279,0.8638245564432084,-2.6938282711663004
0.11042456041672319,7.8437700681546945,0.8804411311278741,11.980003268424438,1.0496681535832535,-3.0188899151784834
4.020644677256203,7.931768509578262,0.842563909867811,10.906290302577412,0.8340214734246622,-1.9999358024182168
8.014521175817848,7.825561303259034,0.8709283739984555,12.430389865860526,0.5181655188358321,-0.8963821240217237
12.009996224030127,7.90145483593965,0.8726078396662693,15.358377625666959,0.31707646155807456,-0.3224088789919879
-7.924926785655426,9.996641402275536,0.8995448305480709,30.56758869498,0.5627763388342296,-1.7667283678374637
-3.8070765547065752,9.967784256098154,0.8529835971238855,20.537977520529385,0.7436463891046204,-2.2743828863522397
0.10938081905175406,9.935842640248444,0.8289114093631698,15.12975067851714,0.8335004552257511,-2.4015360318452608
4.028930532749328,9.872575906204327,0.8561658028532255,13.506654378912387,0.7201845101862899,-1.7895363511570093
7.969459856363317,9.858828589792427,0.8861745263591505,14.572359887067172,0.5068203155770132,-1.0231190563192702
11.995143885903243,9.888059352180834,0.8728950250989662,16.945186330847427,0.3389249681637682,-0.49629812341597673
-7.851105132266848,12.028018006796126,0.870913701315156,32.169738748433026,0.517334883852982,-1.6241021883998212
-3.8480752959996964,11.90021733104657,0.8995286164891176,23.183965112372732,0.6422122436490333,-1.9391776423594616
0.08320287704845293,11.845308687561328,0.8908474276915301,18.060399242066737,0.698422945067341,-1.9784116900020814
4.049830280661833,11.818207671059602,0.8639389006314033,16.270826867419103,0.6240932295144346,-1.623842612740525
7.997608294552155,11.859168168925502,0.8691309355783563,16.835178515084188,0.4796067865710386,-1.0524171882179694
11.964659028219279,11.842991978270808,0.8800197543888348,18.78664461479475,0.3449743499065529,-0.6062364364864139
-7.864581282690704,-8.08949853644125,0.4522881699339334,37.21462554873356,-0.4749791202481823,2.0905301658459226
0.08451972591905708,-7.906948440517997,0.42640051667681256,13.457363424725381,-0.9371137469787038,4.290621714335433
4.0186961084125485,-7.835869657435233,0.41586119155807477,11.492627171960814,-0.7818467717741424,3.814778412393889
7.92854794651877,-7.908005130364276,0.4048268707618097,12.887787859551441,-0.5016342126821786,2.575124514653783
11.999006296260301,-7.895011439520197,0.48807280038337186,15.606527179193737,-0.31035739912679206,1.7335387763299497
-3.853335745983254,-6.01394871919815,0.4962944239101992,19.71151001614764,-0.8404504351904852,3.7374809232096764
0.06015657421637821,-5.94018407970834,0.45179880428962704,10.131234542536442,-1.2502085136820977,5.680736628777169
3.9722465011629957,-5.903711655085052,0.3846254078169018,8.785701783923473,-0.9158739605376854,4.502082127106097
7.916820379365032,-5.872704948240964,0.44608782139125713,10.873604459341957,-0.48491800026701876,2.657912598164062
11.884166962459584,-5.923857482769381,0.4575903704333859,14.093245398512371,-0.2703225845228081,1.6527011200714379
0.032558387343736436,-3.9376093042492797,0.3313243826494121,6.690451235406303,-1.884835810680841,8.67581593282316
3.965172895117781,-3.89407461838115,0.43326427709150783,6.371905702004998,-1.0063619551986354,5.2667208579335245
7.917225541598384,-3.87708533948441,0.5548911042946734,9.318562228125261,-0.4070824348710373,2.56849497982193
11.862536644420832,-3.916008844938969,0.5421139283236189,12.911203667189447,-0.20548147669551955,1.4946430858181203
-0.0022087882971320583,-1.9650653615354874,0.2816465912572239,3.3693712321009572,-3.798573084192103,17.17358451933521
3.8494257403566516,-1.9506129196683493,0.5274337388588664,4.589138083607135,-0.8315480023499535,5.520082185637515
7.9119082813934964,-1.9924763977686548,0.534567019728585,8.370332727285067,-0.24045249012298484,2.0560975171993023
11.876771594768261,-1.9912056164928986,0.5344307285894074,12.24306485514648,-0.11132255447982975,1.1688544294335466
4.045984582106671,-0.0007276678227916347,0.6096001900142576,4.009717498666542,0.00515500838469039,2.3686788674873798
7.912078640757353,-0.04340944517641829,0.528686353738586,7.977791869116072,0.0005790434611150385,1.1256286564181688
11.865219152832426,-0.05400585576327419,0.5272639709319655,11.995420439206503,0.00042388787442135354,0.7478008700568197
3.9668570443602187,1.9414946526702435,0.5469033284327729,4.555247673216559,0.8510696043332391,-1.4127703913435767
7.934396169358513,1.936332140689305,0.5409659891030381,8.268250130867761,0.24687050017636045,0.10439886438129659
11.89762315653222,1.9286669049364058,0.5374457871729859,12.190148740934092,0.11301251937191842,0.28845811495316664
0.07116129614051922,3.881571186542696,0.4773648097150076,6.070492503763922,2.079837642150218,-7.152500118253227
3.9694977776855107,3.9009254818138883,0.5035547768962605,6.182828157587248,1.0504398504327344,-2.936727360854711
7.943944375844582,3.900429894682362,0.5329134429542526,9.146039554477209,0.41955341051934353,-0.7052314461066072
11.897656121263601,3.902610256859547,0.5408990567723624,12.746473879417044,0.20921280367059056,-0.12937213603644163
-3.846063693732149,6.028386727111009,0.43855628322361584,16.836412140361748,0.9903037062827862,-3.5100511736233915
0.0992692640004747,5.9277650012299885,0.3886745269158749,9.213032584733025,1.3752120509263182,-4.683989419893024
4.040449117572556,5.9333519324755,0.4122091286343621,8.42400902042715,0.9610181880180073,-2.9730966859187324
8.021347133072497,5.925281582043521,0.4530409611784818,10.60591910469657,0.5017660416144614,-1.2633125072593518
11.918391061798147,5.861773124422478,0.5304699454063817,13.73510574214009,0.2786214577688101,-0.4677340545766766
-3.898500063621051,7.975891846107573,0.4889848190650161,18.983895048607398,0.8378481029288022,-2.953616238790282
0.0942904294799522,7.879177133691622,0.4484950895778894,12.269448828349553,1.029591599022814,-3.5427092251442494
3.988170808996055,7.8435725230477145,0.4950964098620143,10.882132122509391,0.8338687260252597,-2.6233718318711565
7.967029614501072,7.829038590195099,0.4808869904176163,12.360668268942316,0.522703911643335,-1.449888685023697
11.963932437827896,7.891627145689007,0.47587444145063795,15.106230324272163,0.32223204663212923,-0.750750437249278
-3.8387813941106232,9.958732911525892,0.42766420417150464,21.442116991488483,0.7160806113762653,-2.5263261280122835
0.045877346764269245,9.916135401494408,0.45843665103792697,15.455388525253618,0.8208438753880917,-2.794847116377919
4.063273085253491,9.817710879488754,0.4434612840555334,13.535314392467903,0.7171507098497413,-2.307484642595118
8.014490884982179,9.884181744408782,0.44350947916802186,14.557292574816556,0.5066091193251658,-1.5232292634713764
11.969575080070305,9.833610862371279,0.47035973808420994,16.725423593660736,0.34236515751185126,-0.8928511082488921
-7.9473738682733455,11.9966249639861,0.4684845203664656,34.08357336647164,0.49113105769945725,-1.745734223313909
-3.8522829525412177,11.97339795835161,0.4141984242739074,24.212886056905546,0.6185600278449781,-2.169117562845883
0.07922071972130429,11.913823345249169,0.4367989547253335,18.569742155208278,0.6817208181674163,-2.3498015788642146
4.032033970386699,11.871716389736552,0.45277998802207087,16.452058002237358,0.6202388353079673,-2.023783372133348
8.04693196452755,11.84835899119773,0.43292694147115984,16.817760521316927,0.47962729907210977,-1.4724618851581674
11.953570839991261,11.862675654027571,0.46586848442334716,18.668115209437186,0.3474757843158143,-0.9796701243854168
-3.9002292210702483,-8.006681430358281,-0.005336730754228913,20.33940970167349,-0.7833185610048086,3.119146553517605
0.052662988378444256,-7.931657624635195,-0.009913085098265828,12.863748010713593,-0.986156234080961,3.957101570774626
4.073464143115359,-7.84915235805146,0.06508702670992417,11.106092538676648,-0.8159067761177051,3.2828168376090607
8.0470155234594,-7.904735779622424,0.06981818353982883,12.6120211866608,-0.513504277196918,2.107967787817508
11.962428311309612,-7.864690994671482,0.0673836024619141,15.21243563327604,-0.3193534862217914,1.3314171500195957
-3.8970428688102627,-6.021355255243095,0.03586136956412256,18.301882446129877,-0.9142782397880251,3.6321721296276883
0.047291810711380056,-5.9503014769961,-0.007112439536014037,9.69418108101367,-1.3045503808154946,5.3509725923640685
4.015807986446338,-5.904532321205351,0.029112700716831252,8.542625013759283,-0.9467870206962156,3.824106311591503
8.037751129652172,-5.887666458874163,0.1127564997088708,10.703268014657372,-0.49471436294732457,2.0989798232879
11.942490328208956,-5.923581365931043,0.06178048641844791,13.809004947883011,-0.2791181821636877,1.1700749079321289
0.029813504045070216,-3.925958166871049,-0.07338203003864763,6.386659646503223,-1.9842039588842868,8.018304710848748
3.9988724445671555,-3.907092546796119,0.0689541811790062,6.246033066330593,-1.0350530317523499,4.3077822895339635
7.895312689975923,-3.90582813408276,0.11509736326316888,9.167667925294694,-0.4175340272971885,1.9012903454105292
