,x,y,vx,vy,fx,fy
0,5.0,5.0,0.0,0.0,-0.125,-0.125
1,5.0,5.0,-0.1,-0.1,0.0,0.0
2,4.6,4.6,-0.1,-0.1,0.0,0.0
3,4.199999999999999,4.199999999999999,-0.1,-0.1,0.0,0.0
4,3.8,3.8,-0.1,-0.1,0.0,0.0
5,3.4,3.4,-0.09999999999999998,-0.09999999999999998,0.020833333333333398,-0.04861111111111108
6,3.0,3.0,-0.08333333333333326,-0.13888888888888884,0.0,0.0
7,2.666666666666667,2.4444444444444446,-0.08333333333333331,-0.1388888888888889,0.0,0.0
8,2.3333333333333335,1.8888888888888888,-0.08333333333333333,-0.1388888888888889,0.0,0.0
9,1.9999999999999998,1.3333333333333335,-0.08333333333333333,-0.1388888888888889,0.0,0.0
10,1.6666666666666665,0.777777777777778,-0.08333333333333333,-0.1388888888888889,0.0,0.0
11,1.3333333333333333,0.2222222222222224,-0.08333333333333333,-0.1388888888888889,0.0,0.0
12,1.0,-0.33333333333333315,-0.08333333333333333,-0.1388888888888889,0.0,0.0
13,0.6666666666666666,-0.8888888888888888,-0.08333333333333333,-0.1388888888888889,0.0,0.0
14,0.3333333333333333,-1.4444444444444444,-0.08333333333333333,-0.1388888888888889,-0.0026180895805741505,0.25
15,0.0,-2.0,-0.08542780499779265,0.061111111111111116,0.0029453507781459186,0.14843749999999997
16,-0.3417112199911706,-1.7555555555555555,-0.08307152437527592,0.1798611111111111,0.0,0.0
17,-0.6739973174922742,-1.036111111111111,-0.08307152437527592,0.1798611111111111,0.0,0.0
18,-1.006283414993378,-0.31666666666666654,-0.08307152437527592,0.1798611111111111,0.0,0.0
19,-1.3385695124944816,0.40277777777777735,-0.08307152437527592,0.1798611111111111,0.0,0.0
20,-1.6708556099955854,1.1222222222222218,-0.08307152437527592,0.1798611111111111,0.0,0.0
21,-2.003141707496689,1.8416666666666663,-0.08307152437527592,0.1798611111111111,0.0,0.0
22,-2.3354278049977926,2.561111111111111,-0.08307152437527593,0.1798611111111111,0.0,0.0
23,-2.667713902498896,3.2805555555555554,-0.08307152437527598,0.17986111111111114,0.0,0.0
