,x,y,vx,vy,fx,fy
0,4.0,8.0,0.0,0.0,-0.3125,-0.390625
1,4.0,8.0,-0.25,-0.3125,0.9950882711393336,-0.10040463702384916
2,3.0,6.75,0.5460706169114669,-0.3928237096190793,-0.4276765422786658,0.9039342740476983
3,5.184282467645868,5.1787051615236805,0.20392938308853314,0.3303237096190794,0.007997537867820537,0.4874167991172902
4,6.0,6.5,0.21032741338278949,0.7202571489129115,0.5679314665430262,-0.5506428722822788
5,6.841309653531159,9.381028595651646,0.6646725866172105,0.2797428510870885,-0.14621128069704648,-0.9901408547186381
6,9.5,10.5,0.5477035620595734,-0.512369832687822,-0.9679607976908869,-0.2537861103839497
7,11.690814248238294,8.45052066924871,-0.2266650760931368,-0.7153987209949816,0.5237533349944479,-0.012303113803435073
8,10.784153943865746,5.588925785268785,0.1923375919024215,-0.7252412120377296,-0.8821420872140995,0.22281372219782947
9,11.553504311475432,2.6879609371178645,-0.5133760778688581,-0.5469902342794661,0.1729700973360726,-0.12816102319857858
10,9.5,0.5,-0.375,-0.649519052838329,-0.2530141860079904,0.21331334528525536
11,8.0,-2.098076211353316,-0.5774113488063923,-0.4788683766101247,0.8185283720159808,-0.33468024242677674
12,5.690354604774431,-4.013549717793815,0.07741134880639244,-0.7466125705515462,0.7861737204599457,0.6180184670096154
13,6.0,-7.0,0.7063503251743495,-0.25219779694385397,-0.6721258129358734,-0.15075550764036527
14,8.825401300697397,-8.008791187775415,0.16864967482565074,-0.3728022030561462,-0.5235225429027285,0.8524446573075237
15,9.5,-9.5,-0.25016835949653204,0.3091535227898734,-0.4688387652423732,0.13281815322090207
16,8.49932656201387,-8.263385908840506,-0.6252393716904306,0.41540804536659515,-0.1554411214032585,-0.4874620169038215
17,5.99836907525215,-6.601753727374152,-0.7495922688130374,0.02543843184353789,0.9347843907254516,0.19672204590990683
18,3.0,-6.5,-0.0017647562326761346,0.18281606857146326,-0.9330881094183097,-0.30079017142865805
19,2.9929409750692955,-5.768735725714147,-0.7482352437673239,-0.057816068571463264,0.5971289888792697,-0.8022000522590771
20,0.0,-6.0,-0.27053205266390823,-0.6995761103787227,-0.5736698683402294,0.6551902759468065
21,-1.0821282106556325,-8.79830444151489,-0.7294679473360918,-0.17542388962127742,0.05245993417011463,-0.15687905329137997
22,-4.0,-9.5,-0.6875,-0.3009271322543814,0.0,0.7523178306359535
23,-6.75,-10.703708529017526,-0.6875000000000001,0.3009271322543814,0.9642258214001016,0.26566060493904686
24,-9.5,-9.5,0.08388065712008119,0.513455616205619,0.2472297220762807,0.22714167027980303
25,-9.164477371519675,-7.446177535177524,0.2816644347811059,0.6951689524294613,-0.9848361184820014,-0.17644468883181663
26,-8.037819632395252,-4.665501725459679,-0.5062044600044953,0.554013201364008,0.808579785134754,0.22918628579612998
27,-10.062637472413233,-2.449448920003647,0.14065936810330792,0.737362230000912,0.7307155500292608,-0.6826868222979109
28,-9.5,0.5,0.7252318081267166,0.1912127721625837,-0.09432952031679154,-0.4780319304064593
29,-6.5990727674931335,1.2648510886503352,0.6497681918732834,-0.1912127721625837,-0.18721023984160423,0.8120567988916512
30,-4.0,0.5,0.5,0.45843266695073726,0.14717671394329734,-0.041161346592257675
31,-2.0,2.33373066780295,0.6177413711546378,0.425503589676931,-0.9193534278865941,0.3944501921192507
32,0.47096548461855114,4.035745026510675,-0.11774137115463779,0.7410637433723317,-0.39368598593954807,-0.44579353807797606
33,0.0,7.0,-0.43269015990627624,0.38442891290995096,-0.1682746002343094,0.13267771772512282
34,-1.730760639625105,8.537715651639804,-0.5673098400937238,0.49057108709004904,-0.1502376998828452,-0.9893727741805385
35,-4.0,10.5,-0.6874999999999999,-0.3009271322543818,0.0,0.7523178306359546
36,-6.75,9.296291470982474,-0.6875,0.30092713225438183,0.9929857184990087,-0.12544326862384125
37,-9.5,10.5,0.10688857479920699,0.2005725173553088,-0.9452054760314501,-0.32915537192363375
