,x,y,vx,vy,fx,fy
0,1.0,1.0,0.0,0.0,-0.10416666666666669,-0.3125
1,1.0,1.0,-0.08333333333333336,-0.25,0.0,0.0
2,0.6666666666666665,0.0,-0.08333333333333331,-0.25,0.0,0.0
3,0.3333333333333335,-1.0,-0.08333333333333331,-0.25,0.26041666666666663,0.15625
4,0.0,-2.0,0.125,-0.125,0.0,0.0
5,0.5,-2.5,0.125,-0.125,0.05620021381883933,0.14357954470524015
6,1.0,-3.0,0.16996017105507144,-0.010136364235807882,0.0,0.0
7,1.6798406842202858,-3.0405454569432315,0.16996017105507139,-0.010136364235807882,-0.012350641456517986,0.03801136588427967
8,2.3596813684405715,-3.081090913886463,0.16007965788985706,0.02027272847161582,-0.20009957236232134,0.2871590894104802
9,3.0,-3.0,0.0,0.25,0.0,0.0
10,3.0,-2.0,0.0,0.25,0.0,0.0
11,3.0,-1.0,0.0,0.25,0.0,0.0
12,3.0,0.0,0.0,0.25,0.0,0.0
13,3.0,1.0,0.0,0.25,0.0,0.0
14,3.0,2.0,0.0,0.25,-0.2207280977069668,-0.27164051659380933
15,3.0,3.0,-0.17658247816557343,0.03268758672495253,-0.18354380458606637,-0.08171896681238133
16,2.2936700873377065,3.13075034689981,-0.3234175218344266,-0.03268758672495253,-0.017985181298646458,0.04568500185102842
17,1.0,3.0,-0.3378056668733438,0.0038604147558701785,0.0,0.0
18,-0.35122266749337516,3.0154416590234807,-0.3378056668733438,0.003860414755870234,0.01677125077503916,-0.014476555334513308
19,-1.70244533498675,3.030883318046962,-0.3243886662533125,-0.007720829511740412,0.23801513525238294,-0.25666166497688864
20,-3.0,3.0,-0.13397655805140612,-0.2130501614932514,0.22329426341901015,-0.26991639751124763
21,-3.5359062322056243,2.1477993540269944,0.04465885268380204,-0.4289832795022495,0.0,0.0
22,-3.357270821470416,0.4318662360179961,0.04465885268380204,-0.4289832795022495,0.0,0.0
23,-3.178635410735208,-1.284066881991002,0.044658852683801986,-0.4289832795022495,0.0,0.0
24,-3.0,-3.0,0.044658852683801986,-0.4289832795022495,0.0,0.0
